dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
gd_collection,GD02_GD02_293_301_8,6,6,tutte,Tutte,4.246791,1,"Applied Tutte (6-vertex outer face, 1 iters)",ok,,1,0.6666666666666666,0.8660254037844383,1,0.9999999999999998,0.9999999999999992,0.5555555555555551,1,1,0.54,0.9999999999999998
gd_collection,GD02_GD02_312_328_1,8,8,tutte,Tutte,5.246572,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.6842509687755783,0.9999999999999997,0,0.7801568342906398,0.298671956447172,0.42352058557712513,1,0.7142857142857143,0.380952380952381,0.7617901076996341
gd_collection,GD02_GD02_312_328_3,5,4,tutte,Tutte,4.402442,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.9999999999999999,0.9999999999999996,1,0.7048172772567797,0.4096345545135592,5.551115123125783e-16,1,0.4,2.220446049250313e-16,0.6908489930227388
gd_collection,GD02_GD02_350_361_2,9,12,tutte,Tutte,5.447195,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.5629779996317077,0.9744138384331392,1,0.9248107759029025,0.6346775781000047,0.5,0.8245865649285296,0.875,0.44999999999999996,0.8855733957906005
gd_collection,GD02_GD02_362_371_1,9,8,tutte,Tutte,4.91632,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.9497911149457212,1,0.8157559400385322,0.07737880527480215,0.6093358102387916,1,0.625,0.5607585139318885,0.6822669685224563
gd_collection,GD02_GD02_362_371_10,15,14,tutte,Tutte,5.876031,1,"Applied Tutte (28-vertex outer face, 1 iters)",ok,,1,0.9392324278363666,0.893924841388283,1,0.5394904649674541,0.03566600037587953,0.42728202703882956,1,0.3571428571428571,0.5826201448321264,0.4845240943120882
gd_collection,GD02_GD02_362_371_12,35,34,tutte,Tutte,13.881242,1,"Applied Tutte (68-vertex outer face, 1 iters)",ok,,1,0.7111239658848989,0.9938028315914912,1,0.6435096774822798,0.0035144783708266686,0.5838443631307388,1,0.5882352941176471,0.548597841243609,0.5886653493698356
gd_collection,GD02_GD02_362_371_13,18,18,tutte,Tutte,8.75723,1,"Applied Tutte (32-vertex outer face, 1 iters)",ok,,1,0.6872311064666832,0.9998080471349471,1,0.619405820003675,0.025831781450120505,0.6114457620256498,1,0.42105263157894746,0.513840830449827,0.5452678596653534
gd_collection,GD02_GD02_362_371_14,9,8,tutte,Tutte,4.569882,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.949791114945721,1,0.8157559400385322,0.07737880527480215,0.6093358102387914,1,0.625,0.5607585139318885,0.6822669685224563
gd_collection,GD02_GD02_362_371_15,9,8,tutte,Tutte,5.119143,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.929385655117863,0.9497911149457214,1,0.8157559400385322,0.07737880527480215,0.6093358102387914,1,0.625,0.5607585139318885,0.6822669685224563
